city_name,region_name,population,country,CC
golfito,puntarenas,6777.0,costa rica,cr
quesada,alajuela,31106.0,costa rica,cr
puntarenas,puntarenas,57102.0,costa rica,cr
havana,la habana,2174000.0,cuba,cu
guines,mayabeque,68935.0,cuba,cu
san antonio de los banos,artemisa,42724.0,cuba,cu
colon,matanzas,63882.0,cuba,cu
placetas,villa clara,55408.0,cuba,cu
sagua la grande,villa clara,62073.0,cuba,cu
manzanillo,granma,128188.0,cuba,cu
moron,ciego de avila,66060.0,cuba,cu
caibarien,villa clara,39140.0,cuba,cu
artemisa,artemisa,68073.0,cuba,cu
bayamo,granma,192632.0,cuba,cu
camaguey,camaguey,347562.0,cuba,cu
ciego de avila,ciego de avila,142027.0,cuba,cu
cienfuegos,cienfuegos,186644.0,cuba,cu
guantanamo,guantanamo,272801.0,cuba,cu
holguin,holguin,319102.0,cuba,cu
matanzas,matanzas,146733.0,cuba,cu
nueva gerona,isla de la juventud,25566.0,cuba,cu
pinar del rio,pinar del rio,186990.0,cuba,cu
san jose de las lajas,mayabeque,0,cuba,cu
sancti spiritus,sancti spiritus,127069.0,cuba,cu
santa clara,villa clara,250512.0,cuba,cu
santiago de cuba,santiago de cuba,555865.0,cuba,cu
las tunas,las tunas,203684.0,cuba,cu
banes,holguin,53104.0,cuba,cu
palma soriano,santiago de cuba,102826.0,cuba,cu
nuevitas,camaguey,54022.0,cuba,cu
vila da ribeira brava,ribeira brava,0,cabo verde,cv
tarrafal,tarrafal de sao nicolau,0,cabo verde,cv
vila do maio,maio,0,cabo verde,cv
vila nova sintra,brava,0,cabo verde,cv
porto dos mosteiros,mosteiros,0,cabo verde,cv
sao domingos,sao domingos,0,cabo verde,cv
picos,sao salvador do mundo,0,cabo verde,cv
santa maria,sal,0,cabo verde,cv
sao filipe,sao filipe,0,cabo verde,cv
tarrafal,tarrafal,0,cabo verde,cv
praia,praia,113364.0,cabo verde,cv
assomada,santa catarina,0,cabo verde,cv
cidade velha,ribeira grande de santiago,0,cabo verde,cv
cova figueira,santa catarina do fogo,0,cabo verde,cv
mindelo,sao vicente,70611.0,cabo verde,cv
porto novo,porto novo,0,cabo verde,cv
ribeira grande,ribeira grande,0,cabo verde,cv
pombas,paul,0,cabo verde,cv
calheta de sao miguel,sao miguel,0,cabo verde,cv
vila de sal rei,boa vista,0,cabo verde,cv
willemstad,,146813.0,curabo ,cw
flying fish cove,,0,christmas island,cx
lemosos,lemesos,154000.0,cyprus,cy
famagusta,ammochostos,0,cyprus,cy
larnaka,larnaka,48947.0,cyprus,cy
kyrenia,keryneia,0,cyprus,cy
paphos,pafos,35961.0,cyprus,cy
nicosia,lefkosia,224300.0,cyprus,cy
usti nad labem,ustecky kraj,94105.0,czechia,cz
pardubice,pardubicky kraj,107064.0,czechia,cz
jihlava,vysocina,53921.0,czechia,cz
liberec,liberecky kraj,102175.0,czechia,cz
prague, hlavni mesto,1162000.0,czechia,cz
brno,jihomoravsky kraj,388277.0,czechia,cz
pizen,plzensky kraj,164180.0,czechia,cz
ceske budejovice,jihocesky kraj ,98851.0,czechia,cz
karlovy vary,karlovarsky kraj,0,czechia,cz
ostrava,moravskoslezsky kraj ,478963.0,czechia,cz
olomouc,olomoucky kraj,101268.0,czechia,cz
hradec kralove,kralovehradecky kraj,95195.0,czechia,cz
zlin,zlinsky kraj,124610.0,czechia,cz
berlin,berlin,3406000.0,germany,de
cologne,north rhine-westphalia,1004000.0,germany,de
munich,bavaria,1275000.0,germany,de
potsdam,brandenburg,218095.0,germany,de
kiel,schleswig-holstein,269427.0,germany,de
wiesbaden,hesse,617126.0,germany,de
magdeburg,saxony-anhalt,229826.0,germany,de
bremen,bremen,724909.0,germany,de
hannover,lower saxony,722490.0,germany,de
dusseldorf,north rhine-westphalia,1220000.0,germany,de
saarbrucken,saarland,770001.0,germany,de
schwerin,mecklenburg-western pomerania,96641.0,germany,de
hamburg,hamburg,1757000.0,germany,de
stuttgart,baden-wurttemberg,2944700.0,germany,de
dresden,saxony,617515.0,germany,de
erfurt,thuringia,203254.0,germany,de
mainz,rhineland-palatinate,184997.0,germany,de
rostock,mecklenburg-western pomerania,203080.0,germany,de
kassel,hesse,289924.0,germany,de
dortmund,north rhine-westphalia,588462.0,germany,de
duisburg,north rhine-westphalia,1276757.0,germany,de
essen,north rhine-westphalia,1742135.0,germany,de
bonn,north rhine-westphalia,680543.0,germany,de
bielefeld,north rhine-westphalia,331906.0,germany,de
lubeck,schleswig-holstein,235390.0,germany,de
flensburg,schleswig-holstein,97930.0,germany,de
emden,lower saxony,51526.0,germany,de
wuppertal,north rhine-westphalia,776525.0,germany,de
munster,north rhine-westphalia,270184.0,germany,de
osnabruck,lower saxony,231268.0,germany,de
gottingen,lower saxony,139419.0,germany,de
oldenburg,lower saxony,167458.0,germany,de
stralsund,mecklenburg-western pomerania,61368.0,germany,de
braunschweig,lower saxony,244715.0,germany,de
bremerhaven,bremen,137751.0,germany,de
freiburg,baden-wurttemberg,254889.0,germany,de
karlsruhe,baden-wurttemberg,377487.0,germany,de
heidelberg,baden-wurttemberg,426590.0,germany,de
ingolstadt,bavaria,163325.0,germany,de
passau,bavaria,50560.0,germany,de
rosenheim,bavaria,92809.0,germany,de
augsburg,bavaria,358989.0,germany,de
regensburg,bavaria,164359.0,germany,de
wurzburg,bavaria,168561.0,germany,de
coburg,bavaria,61054.0,germany,de
hof,bavaria,56153.0,germany,de
ulm,baden-wurttemberg,172955.0,germany,de
nurnberg,bavaria,737304.0,germany,de
furth,bavaria,237844.0,germany,de
giessen,hesse,82358.0,germany,de
mannheim,baden-wurttemberg,2362000.0,germany,de
frankfurt,hesse,2895000.0,germany,de
koblenz,rhineland-palatinate,312633.0,germany,de
chemnitz,saxony,302643.0,germany,de
cottbus,brandenburg,105067.0,germany,de
jena,thuringia,104712.0,germany,de
gera,thuringia,104659.0,germany,de
leipzig,saxony,542529.0,germany,de
tadjoura,tadjourah,22193.0,djibouti,dj
arta,arta,0,djibouti,dj
ali sabih,ali sabieh,40074.0,djibouti,dj
dikhil,dikhil,12043.0,djibouti,dj
djibouti,djibouti,923000.0,djibouti,dj
obock,obock,17776.0,djibouti,dj
vejle,syddanmark,51177.0,denmark,dk
hillerod,hovedstaden,28313.0,denmark,dk
kobenhavn,hovedstaden,1085000.0,denmark,dk
viborg,midtjylland,34831.0,denmark,dk
soro,sjaelland,7167.0,denmark,dk
roskilde,sjaelland,44285.0,denmark,dk
odense,syddanmark,158222.0,denmark,dk
svendborg,syddanmark,29180.0,denmark,dk
esbjerg,syddanmark,72205.0,denmark,dk
arhus,midtjylland,237551.0,denmark,dk
aalborg,nordjylland,122219.0,denmark,dk
frederikshavn,nordjylland,24103.0,denmark,dk
roseau,saint george,23336.0,dominica,dm
el seibo,yuma,23547.0,dominican republic,do
cotui,cibao sur,41641.0,dominican republic,do
pedernales,enriquillo,11072.0,dominican republic,do
neiba,enriquillo,25731.0,dominican republic,do
jimani,enriquillo,6567.0,dominican republic,do
comendador,el valle,43894.0,dominican republic,do
monte cristi,cibao noroeste,17001.0,dominican republic,do
sabaneta,cibao noroeste,16380.0,dominican republic,do
dajabon,cibao noroeste,16398.0,dominican republic,do
puerto plata,cibao norte,119897.0,dominican republic,do
moca,cibao norte,61834.0,dominican republic,do
samana,cibao nordeste,11432.0,dominican republic,do
higuey,yuma,123787.0,dominican republic,do
monte plata,higuamo,15532.0,dominican republic,do
hato mayor,higuamo,35999.0,dominican republic,do
nagua,cibao nordeste,33862.0,dominican republic,do
salcedo,cibao nordeste,45299.0,dominican republic,do
azua,valdesia,59139.0,dominican republic,do
bani,valdesia,66709.0,dominican republic,do
bonao,cibao sur,73269.0,dominican republic,do
san francisco de macoris,cibao nordeste,152538.0,dominican republic,do
mao,cibao noroeste,48297.0,dominican republic,do
santo domingo este,ozama,0,dominican republic,do
san cristobal,valdesia,154040.0,dominican republic,do
la romana,yuma,208437.0,dominican republic,do
santiago,cibao norte,1550753.0,dominican republic,do
santo domingo,ozama,2154000.0,dominican republic,do
la vega,cibao sur,163197.0,dominican republic,do
san juan,el valle,72950.0,dominican republic,do
barahona,enriquillo,90128.0,dominican republic,do
san pedro de macoris,higuamo,217899.0,dominican republic,do
bavaro,yuma,795.0,dominican republic,do
beni ounif,bechar,5628.0,algeria,dz
algiers,alger,3354000.0,algeria,dz
hassi messaoud,ouargla,18124.0,algeria,dz
ouargla,ouargla,176271.0,algeria,dz
touggourt,ouargla,133954.0,algeria,dz
djanet,illizi,666.0,algeria,dz
illizi,illizi,7957.0,algeria,dz
i-n-amenas,illizi,216.0,algeria,dz
annaba,annaba,503524.0,algeria,dz
el oued,el oued,177497.0,algeria,dz
laghouat,laghouat,113872.0,algeria,dz
tlimcen,tlemcen,229777.0,algeria,dz
oran,oran,798000.0,algeria,dz
mostaganem,mostaganem,188354.0,algeria,dz
relizane,relizane,0,algeria,dz
tissemsilt,tissemsilt,0,algeria,dz
saida,saida,142213.0,algeria,dz
sidi bel abbes,sidi bel abbes,208604.0,algeria,dz
mascara,mascara,108230.0,algeria,dz
chlef,chlef,449167.0,algeria,dz
djelfa,djelfa,170901.0,algeria,dz
tiarat,tiaret,184195.0,algeria,dz
ain defla,ain defla,0,algeria,dz
tipasa,tipaza,0,algeria,dz
blida,blida,511348.0,algeria,dz
bechar,bechar,143382.0,algeria,dz
ghardaia,ghardaia,125480.0,algeria,dz
el bayadh,el bayadh,67413.0,algeria,dz
naama,naama,0,algeria,dz
adrar,adrar,56910.0,algeria,dz
el golea,ghardaia,32049.0,algeria,dz
in amguel,tamanrasset,3030.0,algeria,dz
tamanrasset,tamanrasset,76000.0,algeria,dz
reggane,adrar,32974.0,algeria,dz
i-n-salah,tamanrasset,49223.0,algeria,dz
tindouf,tindouf,18270.0,algeria,dz
timimoun,adrar,49237.0,algeria,dz
medea,medea,147707.0,algeria,dz
boumerdes,boumerdes,0,algeria,dz
bejaia,bejaia,384937.0,algeria,dz
bouira,bouira,110144.0,algeria,dz
tizi-ouzou,tizi ouzou,144000.0,algeria,dz
bordj bou arreridj,bordj bou arreridj,140000.0,algeria,dz
m sila,m sila,150000.0,algeria,dz
biskra,biskra,202103.0,algeria,dz
batna,batna,280798.0,algeria,dz
guelma,guelma,123590.0,algeria,dz
skikda,skikda,225181.0,algeria,dz
jijel,jijel,148000.0,algeria,dz
constantine,constantine,605179.0,algeria,dz
setif,setif,274744.0,algeria,dz
sefra,naama,63420.0,algeria,dz
abadla,bechar,14364.0,algeria,dz
el tarf,el tarf,0,algeria,dz
oum el bouaghi,oum el bouaghi,100821.0,algeria,dz
mila,mila,0,algeria,dz
tebessa,tebessa,171742.0,algeria,dz
khenchela,khenchela,0,algeria,dz
souk ahras,souk ahras,134947.0,algeria,dz
ain temouchent,ain temouchent,0,algeria,dz
valdez,esmeraldas,11441.0,ecuador,ec
pinas,el oro,16981.0,ecuador,ec
alausi,chimborazo,14294.0,ecuador,ec
yaupi,morona-santiago,293.0,ecuador,ec
quito,pichincha,1701000.0,ecuador,ec
san gabriel,carchi,16066.0,ecuador,ec
jipijapa,manabi,35901.0,ecuador,ec
santa cruz,galapagos,11262.0,ecuador,ec
puerto villamil,galapagos,2200.0,ecuador,ec
cayambe,pichincha,27881.0,ecuador,ec
salinas,guayas,43862.0,ecuador,ec
san lorenzo,esmeraldas,20209.0,ecuador,ec
milagro,guayas,109970.0,ecuador,ec
muisne,esmeraldas,13393.0,ecuador,ec
zamora,zamora-chinchipe,15276.0,ecuador,ec
nueva loja,sucumbios,0,ecuador,ec
manta,manabi,183166.0,ecuador,ec
chone,manabi,44751.0,ecuador,ec
sangolqui,pichincha,178582.0,ecuador,ec
macara,loja,13035.0,ecuador,ec
guayaquil,guayas,2514000.0,ecuador,ec
ibarra,imbabura,146741.0,ecuador,ec
loja,loja,126368.0,ecuador,ec
babahoyo,los rios,76279.0,ecuador,ec
portoviejo,manabi,213601.0,ecuador,ec
macas,morona-santiago,23687.0,ecuador,ec
puyo,pastaza,24881.0,ecuador,ec
ambato,tungurahua,281425.0,ecuador,ec
tena,napo,31126.0,ecuador,ec
puerto francisco de orellana,orellana,0,ecuador,ec
santo domingo de los colorados,santo domingo de los tsachilas,0,ecuador,ec
santa elena,santa elena,0,ecuador,ec
puerto baquerizo moreno,galapagos,6030.0,ecuador,ec
cuenca,azuay,286878.0,ecuador,ec
guaranda,bolivar,27866.0,ecuador,ec
azogues,canar,69087.0,ecuador,ec
tulcan,carchi,83000.0,ecuador,ec
riobamba,chimborazo,172464.0,ecuador,ec
latacunga,cotopaxi,94972.0,ecuador,ec
machala,el oro,213034.0,ecuador,ec
esmeraldas,esmeraldas,173101.0,ecuador,ec
valga,valgamaa,0,estonia,ee
viljandi,viljandimaa,20309.0,estonia,ee
tallinn,harjumaa,394024.0,estonia,ee
kardla,hiiumaa,0,estonia,ee
rakvere,laane-virumaa,0,estonia,ee
parnu,parnumaa,44192.0,estonia,ee
paide,jarvamaa,0,estonia,ee
jogeva,jogevamaa,0,estonia,ee
polva,polvamaa,0,estonia,ee
tartu,tartumaa,101092.0,estonia,ee
rapla,raplamaa,0,estonia,ee
kuressaare,saaremaa,0,estonia,ee
johvi,ida-virumaa,0,estonia,ee
voru,vorumaa,0,estonia,ee
haapsalu,laanemaa,11805.0,estonia,ee
kohtla-jarve,ida-virumaa,46060.0,estonia,ee
narva,ida-virumaa,66980.0,estonia,ee
berenice,al bahr al ahmar,10.0,egypt,eg
beni mazar,al minya,79553.0,egypt,eg
samalut,al minya,152097.0,egypt,eg
el mansura,ad daqahliyah,600000.0,egypt,eg
mallawi,al minya,217365.0,egypt,eg
el minya,al minya,500000.0,egypt,eg
siwa,matruh,23080.0,egypt,eg
matruh,matruh,103470.0,egypt,eg
qena,qina,302027.0,egypt,eg
salum,matruh,7330.0,egypt,eg
el daba,matruh,14212.0,egypt,eg
el faiyum,al fayyum,316772.0,egypt,eg
asyut,asyut,420585.0,egypt,eg
bur safaga,al bahr al ahmar,32944.0,egypt,eg
el alamein,matruh,7400.0,egypt,eg
kom ombo,aswan,303962.0,egypt,eg
el giza,al jizah,2681863.0,egypt,eg
isna,qina,100000.0,egypt,eg
el kharga,al wadi al jadid,49991.0,egypt,eg
qasr farafra,al wadi al jadid,5000.0,egypt,eg
girga,suhaj,128250.0,egypt,eg
el qasr,al wadi al jadid,1716.0,egypt,eg
hurghada,al bahr al ahmar,157204.0,egypt,eg
sohag,suhaj,600000.0,egypt,eg
el tur,janub sina ,27628.0,egypt,eg
bur said,bur sa id,623864.0,egypt,eg
tanta,al gharbiyah,404901.0,egypt,eg
ismailia,al isma iliyah,656135.0,egypt,eg
suez,as suways,508335.0,egypt,eg
beni suef,bani suwayf,489450.0,egypt,eg
aswan,aswan,313442.0,egypt,eg
cairo,al qahirah,11893000.0,egypt,eg
benha,al qalyubiyah,167029.0,egypt,eg
dumyat,dumyat,299459.0,egypt,eg
zagazig,ash sharqiyah,285097.0,egypt,eg
alexandria,al iskandariyah,4165000.0,egypt,eg
shibin el kom,al minufiyah,182900.0,egypt,eg
el arish,shamal sina ,178651.0,egypt,eg
damanhur,al buhayrah,500000.0,egypt,eg
luxor,al uqsur,609248.0,egypt,eg
rashid,al buhayrah,199509.0,egypt,eg
kafr el sheikh,kafr ash shaykh,143970.0,egypt,eg
tessenei,gash barka,15255.0,eritrea,er
mendefera,debub,257390.0,eritrea,er
assab,debubawi k eyih bahri,105496.0,eritrea,er
agordat,gash barka,28600.0,eritrea,er
barentu,gash barka,0,eritrea,er
massawa,semenawi k eyih bahri,142564.0,eritrea,er
asmara,ma akel,620802.0,eritrea,er
keren,anseba,150000.0,eritrea,er
vitoria,basque country,224578.0,spain,es
santander,cantabria,208763.0,spain,es
logrono,la rioja,143698.0,spain,es
barcelona,catalonia,4920000.0,spain,es
mataro,catalonia,183293.0,spain,es
oviedo,asturias,235651.0,spain,es
arrecife,canary islands,52944.0,spain,es
las palmas,canary islands,378495.0,spain,es
toledo,castille-la mancha,74632.0,spain,es
lorca,murcia,86119.0,spain,es
zaragoza,aragon,649404.0,spain,es
murcia,murcia,406807.0,spain,es
gijon,asturias,335972.0,spain,es
linares,andalusia,59761.0,spain,es
cartagena,murcia,201274.0,spain,es
vigo,galicia,378952.0,spain,es
valladolid,castille-leon,322304.0,spain,es
santiago de compostela,galicia,92430.0,spain,es
merida,extremadura,52423.0,spain,es
algeciras,andalusia,111027.0,spain,es
marbella,andalusia,186131.0,spain,es
almeria,andalusia,179405.0,spain,es
cordoba,andalusia,321376.0,spain,es
granada,andalusia,388290.0,spain,es
jaen,andalusia,116400.0,spain,es
malaga,andalusia,550058.0,spain,es
albacete,castille-la mancha,158094.0,spain,es
guadalajara,castille-la mancha,72850.0,spain,es
burgos,castille-leon,170183.0,spain,es
leon,castille-leon,136227.0,spain,es
salamanca,castille-leon,162353.0,spain,es
huelva,andalusia,144174.0,spain,es
cadiz,andalusia,283157.0,spain,es
ceuta,ceuta,78674.0,spain,es
melilla,melilla,141308.0,spain,es
tarragona,catalonia,126291.0,spain,es
badajoz,extremadura,140133.0,spain,es
la coruna,galicia,370610.0,spain,es
ourense,galicia,118107.0,spain,es
bilbao,basque country,875552.0,spain,es
santa cruz de tenerife,canary islands,336061.0,spain,es
seville,andalusia,1212045.0,spain,es
pamplona,navarre,274545.0,spain,es
palma,balearic islands,375773.0,spain,es
valencia,valencia,808000.0,spain,es
madrid,madrid,5567000.0,spain,es
san sebastian,basque country,357468.0,spain,es
alicante,valencia,315863.0,spain,es
castello,valencia,180610.0,spain,es
adigrat,tigray,104021.0,ethiopia,et
aksum,tigray,47487.0,ethiopia,et
gondar,amara,156230.0,ethiopia,et
nazret,oromiya,476892.0,ethiopia,et
sodo,yedebub biheroch bihereseboch na hizboch,65737.0,ethiopia,et
asela,oromiya,82240.0,ethiopia,et
dila,yedebub biheroch bihereseboch na hizboch,47021.0,ethiopia,et
nagele,oromiya,11772.0,ethiopia,et
dembi dolo,oromiya,27780.0,ethiopia,et
dese,amara,183802.0,ethiopia,et
bahir dar,amara,206748.0,ethiopia,et
hagere hiywet,oromiya,43920.0,ethiopia,et
gode,sumale,75000.0,ethiopia,et
giyon,oromiya,114534.0,ethiopia,et
shashemene,oromiya,114350.0,ethiopia,et
hosaina,yedebub biheroch bihereseboch na hizboch,89300.0,ethiopia,et
nekemte,oromiya,73018.0,ethiopia,et
yirga alem,yedebub biheroch bihereseboch na hizboch,36292.0,ethiopia,et
gore,oromiya,9352.0,ethiopia,et
gimbi,oromiya,31809.0,ethiopia,et
jima,oromiya,128306.0,ethiopia,et
debre markos,amara,70758.0,ethiopia,et
dolo bay,sumale,11810.0,ethiopia,et
arba minch,yedebub biheroch bihereseboch na hizboch,69622.0,ethiopia,et
awasa,yedebub biheroch bihereseboch na hizboch,133097.0,ethiopia,et
asosa,binshangul gumuz,30512.0,ethiopia,et
gambela,gambela hizboch,0,ethiopia,et
jijiga,sumale,56821.0,ethiopia,et
goba,oromiya,34369.0,ethiopia,et
addis ababa,adis abeba,3100000.0,ethiopia,et
semera,afar,0,ethiopia,et
bati,amara,19260.0,ethiopia,et
dire dawa,dire dawa,252279.0,ethiopia,et
mekele,tigray,95856.0,ethiopia,et
debre birhan,amara,65231.0,ethiopia,et
harar,hareri hizb,174994.0,ethiopia,et
pori,satakunta,76772.0,finland,fi
kuopio,pohjois-savo,91900.0,finland,fi
jyvaskyla,keski-suomi,98136.0,finland,fi
rovaniemi,lappi,34781.0,finland,fi
lahti,paijat-hame,98826.0,finland,fi
mikkeli,etela-savo,46550.0,finland,fi
oulu,pohjois-pohjanmaa,136752.0,finland,fi
hameenlinna,kanta-hame,47261.0,finland,fi
seinajoki,etela-pohjanmaa,0,finland,fi
tampere,pirkanmaa,259279.0,finland,fi
kajaani,kainuu,0,finland,fi
lappeenranta,etela-karjala,59276.0,finland,fi
joensuu,pohjois-karjala,53388.0,finland,fi
kouvola,kymenlaakso,31133.0,finland,fi
helsinki,uusimaa,1115000.0,finland,fi
kemi,lappi,22641.0,finland,fi
mariehamn,aland,0,finland,fi
porvoo,uusimaa,12242.0,finland,fi
turku,varsinais-suomi,175945.0,finland,fi
sodankyla,lappi,8942.0,finland,fi
kemijarvi,lappi,8883.0,finland,fi
kokkola,keski-pohjanmaa,46714.0,finland,fi
vaasa,pohjanmaa,57014.0,finland,fi
savonlinna,etela-savo,27353.0,finland,fi
lautoka,ba,55894.0,fiji,fj
nandi,ba,42284.0,fiji,fj
suva,rewa,175399.0,fiji,fj
labasa,macuata,24187.0,fiji,fj
stanley,,2213.0,falkland islands (islas malvinas),fk
torshavn,,14398.0,faroe islands,fo
klaksvik,,4664.0,faroe islands,fo
bastia,corsica,41001.0,france,fr
lorient,bretagne,84952.0,france,fr
brest,bretagne,144899.0,france,fr
aix-en-provence,provence-alpes-cote d azur,146821.0,france,fr
ajaccio,corsica,54364.0,france,fr
marseille,provence-alpes-cote d azur,1400000.0,france,fr
rennes,bretagne,209375.0,france,fr
nantes,pays de la loire,438537.0,france,fr
orleans,centre-val de loire,217301.0,france,fr
paris,ile-de-france,9904000.0,france,fr
clermont-ferrand,auvergne-rhone-alpes,233050.0,france,fr
metz,grand est,409186.0,france,fr
montpellier,occitanie,327254.0,france,fr
poitier,nouvelle-aquitaine,85960.0,france,fr
bordeaux,nouvelle-aquitaine,803000.0,france,fr
limoges,nouvelle-aquitaine,152199.0,france,fr
dijon,bourgogne-franche-comte,169946.0,france,fr
lille,hauts-de-france,1044000.0,france,fr
lyon,auvergne-rhone-alpes,1423000.0,france,fr
strasbourg,grand est,439972.0,france,fr
toulouse,occitanie,847000.0,france,fr
rouen,normandie,532559.0,france,fr
amiens,hauts-de-france,143086.0,france,fr
besancon,bourgogne-franche-comte,128426.0,france,fr
caen,normandie,190099.0,france,fr
vichy,auvergne-rhone-alpes,43158.0,france,fr
mulhouse,grand est,215454.0,france,fr
biarritz,nouvelle-aquitaine,145348.0,france,fr
cherbourg,normandie,60991.0,france,fr
reims,grand est,196565.0,france,fr
calais,hauts-de-france,92201.0,france,fr
roanne,auvergne-rhone-alpes,73315.0,france,fr
dieppe,normandie,42461.0,france,fr
le havre,normandie,242124.0,france,fr
brive,nouvelle-aquitaine,55448.0,france,fr
beziers,occitanie,81438.0,france,fr
st.-brieuc,bretagne,53223.0,france,fr
angers,pays de la loire,188380.0,france,fr
le mans,pays de la loire,144515.0,france,fr
arras,hauts-de-france,64165.0,france,fr
troyes,grand est,61703.0,france,fr
nancy,grand est,268976.0,france,fr
nevers,bourgogne-franche-comte,45929.0,france,fr
auxerre,bourgogne-franche-comte,41516.0,france,fr
tours,centre-val de loire,236096.0,france,fr
bourges,centre-val de loire,72340.0,france,fr
versailles,ile-de-france,85416.0,france,fr
melun,ile-de-france,249432.0,france,fr
la rochelle,nouvelle-aquitaine,76997.0,france,fr
agen,nouvelle-aquitaine,58223.0,france,fr
annecy,auvergne-rhone-alpes,105749.0,france,fr
grenoble,auvergne-rhone-alpes,388574.0,france,fr
saint-etienne,auvergne-rhone-alpes,265684.0,france,fr
toulon,provence-alpes-cote d azur,357693.0,france,fr
nice,provence-alpes-cote d azur,927000.0,france,fr
tarbes,occitanie,54854.0,france,fr
perpignan,occitanie,146620.0,france,fr
nimes,occitanie,169547.0,france,fr
tchibanga,nyanga,19365.0,gabon,ga
gamba,ogooue-maritime,9928.0,gabon,ga
libreville,estuaire,578156.0,gabon,ga
